,PseudoTime
42ae70ae6598,0.12127601747919707
1591f10043a1,0.025060516831992292
5698ba802a10,0.004069666827725631
d0bee99ee9dc,0.009544251778418427
b2483923a9d0,0.0034159307844312827
63eb12410d1d,0.003583647570154087
965056da779e,0.04445170248512039
e6db72b24842,0.009669867123909442
c273e8425cbd,0.03604372177003839
d239e04bfca5,0.1125230846273779
d6f18ea86339,0.0026562899089106785
6ec379acb02a,0.002364665139104217
117f35b24c6b,0.0023650855722329974
3974ee8acc36,0.003668264423244602
e7e3ebf29607,0.009516996031379272
2cad279f8588,0.1526982329554262
f5dbdf7f4b14,0.13876226844139755
6921d5435edd,0.16475988013200188
9978b586461e,0.002843516397751799
cc9ada211bc7,0.12266727084931608
c72aad44668d,0.0673944650727794
2abeb17a4f5e,0.0021303096508913603
69ba2205c983,0.03190130675522258
76d3aa462cc8,0.13424253027173444
bd8c0cab049d,0.04447142520432762
bc3c5379eeed,0.0027522796096815564
440bd914d019,0.002367663210714857
854d7d86a4e9,0.024968859352269203
05ff94d60744,0.0018807381465760595
f8260402868d,0.0036409061380186718
ee8a308acdcb,0.12829770861788958
1dcc265729fb,0.009515412966300894
c281c186b410,0.07781783649470485
97ae6072d2b8,0.002376530076334497
062180127a05,0.002414417567795314
d63c789684df,0.043673200770184495
78a113499641,0.01103123666977993
d857778baa36,0.005812386751679662
7d94929ca40c,0.01903219261297084
5a0b10b1f455,0.12321119847963254
21f800669ce9,0.003724161792940775
c24708f82728,0.002506262833166818
a12adb49d85c,0.005840208900935045
92940b2a0604,0.014906461881708096
fbd30e27cca6,0.0020476182058874184
6a07b9abedca,0.03291898504069057
5352acf131c5,0.016994221695277187
54efe61f61a9,0.0010993206721950097
4ec033b16826,0.011182795771980907
b1de2d6c9fe8,0.0027808416686068566
5200547795d3,0.009532100995587616
59b83daf6649,0.06722657007203302
f0fcbe0c908c,0.0986432673683375
54c388b506d4,0.0872819694036208
d971be88467f,0.0024246449625960264
d5f20ff48bd5,0.0027404940135439984
6e4a20f90695,0.0036786878526387616
b452633214ea,0.0
101d0ec8e3dc,0.0027407890185500478
3bcca6da852a,0.002839848285041935
2b5afde8c41b,0.0036575418963701576
4d854ee25b1e,0.04443768911678695
77aebf2125ba,0.0033966750502049327
386635a37376,0.0036407091988642764
d09226dca727,0.0751704060033485
f5c29c8fdf94,0.0015686869534801333
a5baa9e2a825,0.04444782601559855
7601c1c2c947,0.0872719475509068
fb673136dfdb,0.025008126195502463
6c1fe2b39185,0.1605694763279753
8a8a3b7b8139,0.002514155426008966
8a0690a0bcfe,0.0025305862625017777
9802a982fba7,0.009552848796221257
66bbf29e4958,0.01692072265161822
0ec98d6c2de1,0.002716204562434838
38cc7cab67e9,0.0028532607158768732
938aa8b79187,0.1131398076373084
56807030aff8,0.00965348898448576
57daa2bbd712,0.12143093509180705
515a592c4818,0.002744905350623429
e3a5e21a1b01,0.002254096859186729
75121dbf870f,0.11316780929016423
1c2fde082968,0.0036013911327886913
5c6fdc0a6892,0.0026568929390469952
938f90a00693,0.0014807175323195822
6440e8455f21,0.0034325833213074636
d4cff24b6ed1,0.0035516807966244493
f94001ffb594,0.0036291032495608835
cc9b30e182c6,0.0027453085661184695
a4734e5067c6,0.0036245289977877397
678ce894c5c7,0.003669489737458321
9f8669dc04b2,0.0036029744366895427
0faea0a74981,0.025011184354267045
990d448e4739,0.07511030994313629
eac7574ef41a,0.09867386935574637
b05bf4e352e4,0.0034119288758013523
dd3f589b1781,0.005783801451254744
a2cd2149460c,0.0011513321749112258
67b0e8adf47d,0.02492529415710092
a36cfbc102bb,0.028054924654067767
867566f0495e,0.16470936278234535
bf5693d45c8f,0.11246789635258242
6d92fc8117f3,0.002915555106697092
0ce1bc704e72,0.009567533544112312
45ee56170f8a,0.002647462635144263
4ef683c2c08c,0.00943789232047553
587043863b3a,0.014359182981390117
5ed60535b1f3,0.015606586709706828
542d4d7c689f,0.005792704051931703
342a33485ded,0.0444329835727141
d57141a4e5cd,0.09183009507866892
9a110da0cab9,0.0673589918379201
899f61720edb,0.06714668925847722
3086339c53c6,0.0025303555838793
71ab1eda60ea,0.0028062207868345514
0622cd6fd308,0.009685433808631618
9f5a55069c5b,0.13127356864595574
254493165cb3,0.04436025188652521
6b213de515f7,0.012450477700156374
475b89ef0d5a,0.08735826240401642
02606784cca9,0.0036664202986585004
f2c17bd41c39,0.017102589422550333
c179e7c6d3d9,0.104656019952814
83f143606f28,0.0027914484682561914
090c2dce5159,0.0033734801978775627
4eb702b7fbc0,0.0033450485282907724
8fb1ee60ecd8,0.0023642899940011907
4670af802afb,0.009524622689118495
444580e85816,0.009640197493049316
cf866adea519,0.0038884474518504526
71781f7b1096,0.014400194077454121
3b808a733a39,0.14811457079456058
e1110226406d,0.003706149184245146
acf0305b2798,0.1348539837862274
ec567279c102,0.0024861660508326755
3486b8e1cc66,0.1522085442424052
501d9e89576f,0.002539202475561005
16c5c6ba6ef4,0.0025706602241752042
07a6b1e7e9a4,0.0025036914704060454
061cf0429c03,0.0033666058835272023
f574150afa51,0.005833005355984306
f2f14e55aa2b,0.003595255475039479
9634f3069c73,0.002398806166081586
7f2d94e94ad2,0.08736457855078919
1675ba8c107a,0.04451501493446563
f9df69652e81,0.12126709444279087
3b5bde9c2047,0.00033860161312759693
102194cf409a,0.018469285773524066
c7b003140c35,0.16949964682650503
3517700dd0a4,0.002463415585950078
7e137a9b2b6b,0.0027428644677964333
47042e1bd6aa,0.005787847951522682
f2a98d8d8464,0.003693378461321446
354c0ac097f3,0.0027308458588244096
13427a18b83c,0.104726049285003
53da78125a42,0.0036216617369286986
6c479629f16f,0.0023642066575954735
feb4b4f72389,0.17175491750524133
e31ce5941d80,0.005866795484672575
3cdd32c08401,0.003361538522052149
23ea79c7bfc8,0.0036546917211145286
f4254b62a1f2,0.0058285410129240095
bf38465502f9,0.002889049138307992
3b6f97d523d0,0.0027035768568553402
b88e52e227d9,0.003975018275565719
7a3e541a848b,0.08252714957086071
28f455aac957,0.002235744952167322
3b1658a11bba,0.002668667349497351
3c753beb2028,0.11244359683945852
613ee66ae471,0.00972537672528808
2dad0d140505,0.009624804248216087
8c3355b7002a,0.0037523939108153174
790d476d5702,0.044509783391876986
2555409c16bf,0.003400453713991811
546558d64b43,0.0029343028197762683
452e79f160ba,0.0027144170342385406
d6d2b6ee652a,0.0031552795861179293
8df4bfac2464,0.00961584992381147
1fe77046fabe,0.003466269053745311
669b415e9ef4,0.12595410478875618
8a797120abee,0.0037002373335845804
8f876875a68a,0.005847067127164762
ceabd16b22e0,0.0026143967722433237
3efda8182852,0.009621965586358038
61cf5506781a,0.0436285682867653
81b8ed0e98b4,0.0026322321305851043
32907276ddd9,0.0024132797013486844
f5f6ddd340ff,0.1284189459624056
dfd58021765a,0.0026770909205453197
40b34ba2511e,0.009694024299132522
67591a03417a,0.0026072711413634916
fb687917c761,0.10473265240875054
af9c5ec5e4e5,0.0033553846448632933
521ac7484b55,0.006530457525444039
b36fd706d790,0.002276614487881955
c9cd2d9866ce,0.0024977800896208296
8323c05904bd,0.0025535549606717878
43a35c926c78,0.009526403152969851
1c940fc614c9,0.0037400141539267453
263500fcfda6,0.0012676150730594753
1304545d7e2a,0.0025226530959563515
107bdf6182eb,0.003777888931762049
da41addceb27,0.0021624765413336567
843d30221505,0.07515575243772481
4b56fe0b09aa,0.04445493383110466
7db138dba9fd,0.0015594599737681503
263eb77f0e48,0.016986854074901005
0bb051c383e3,0.07785495511491398
df86bbcc0fb2,0.009656877726135084
17836de7050c,0.02503796273479381
2837a83adac0,0.0027147726653435336
226ff636d70c,0.0026875403312913194
a73af87729a3,0.002532302761049014
849e8e3062e0,0.0027627096171883945
4fbc3cb86fd3,0.0036547787147044653
44417a63a6bd,0.009426411257917497
89141de83782,0.0024782029573615313
f8c2baeb96f8,0.009542850531090807
c0705e7700c0,0.0445034184375676
937252a39850,0.009550178695179
8719e0f76f60,0.08735382989221135
bd96b636bd01,0.008842621598318326
77431fa53a56,0.05476804742436407
bb7a6dae3b29,0.002780229254716609
b54b494425cb,0.0026629302607393537
ab5d235a801e,0.005845803624364164
0d08e0aa8204,0.0027849090505147776
cfdefd1f3a1f,0.0027908606752726265
16b27e580628,0.0025097169659729123
47b7d0587b1f,0.0037502813021730455
3e320a9f1b98,0.09069303720182686
aab985a270b0,0.003645692727621111
87ee2501129a,0.0013077328456342402
831131eee981,0.0033225685405300206
13003e3b0f60,0.003776799065611218
e15b15e1906f,0.0022361027905123797
373abe6f0430,0.0037627088596083793
b153e66c5ffc,0.0024699426688343357
040ac61bca53,0.12139419347286151
3aee25eaef32,0.009785791501874237
80aecd4f9b04,0.07784389963109974
bd51e5e37665,0.09182988364861659
ae20f626ea15,0.0034400956840154573
40e007ab1ea0,0.003701870957121306
92bf02595387,0.06727203945861211
9c7985d0b666,0.0027988194652959326
2720a79843b0,0.0026223710055171675
501b3f7820f0,0.00965606299508002
d342de9f064b,0.1764089397185007
8ee327b35e1d,0.00242472533095621
ade10daa0f30,0.044531817689175704
7d3c3f2b45df,0.0025423145490600847
10e560f42421,0.009626806330297104
5e81a56a2344,0.0036399144407093624
10d304c6bc8b,0.1048063132639431
f284432985c2,0.003316389835373328
b322ab1ce0a5,0.0025266139537214096
b14065e36bfc,0.031954192227227236
b6597339d96c,0.13424919863489027
b49a3f5aed50,0.06729259012391318
d763493cf57a,0.0033302224282880195
f713a59bd8f6,0.02498070932880518
9c7327a42e34,0.04448106226924904
47af82b56996,0.11244988263680622
39d08bfef6dc,0.009666050654219159
f47d502af320,0.01706117772293528
b7f08d41cead,0.002555695347664739
d6a9dc949120,0.13490600155245872
3f6e0c0e708e,0.07949806319965767
970a93648095,0.002507948155573808
47f27461d285,0.009652922313749472
1bf5d27e7aec,0.0027570336932769514
2adaca5c86f7,0.010918712916648107
a56730ee871a,0.0027795452490975677
ccca3164a6fa,0.002508351278279055
03ffce70b0a7,0.002521043061547335
b02ffff5cf73,0.029620229750950043
93005e7b9e05,0.00578673658511894
2fd8a5ca3011,0.009680592039452495
62fd8f1c5198,0.0011824623484853738
5245862d4d73,0.08727330009710381
8563a3d8b890,0.002674019796155365
32c81fff310b,0.0018433783275867894
3ba29fcb8d9e,0.003824080857536537
ce098f5fd093,0.0033823504692843094
1095e52dead4,0.0024984343930858376
88c753dfb255,0.005807560315502665
4139ee2dabea,0.005839241025152415
4cf07e3a972c,0.06735767767873585
6bb77ae7db2f,0.0028533962672814615
d4050324be03,0.01696040840698638
7e42cc3527a6,0.0025040914015496104
0a6bfbf88432,0.00231862636383458
f78c28b09e9a,0.002510581133477575
3de4e1ae0a3e,0.0020477549286523427
31d98120bdb4,0.013040040243506874
50199d38e04c,0.00366112012538735
42423d3795b7,0.00038986420397323367
e31ca65dd1c5,0.017009480114786844
6fa875ce4e7f,0.002147286032216887
808715e543a1,0.009488282009318002
bb781bc52d8b,0.002751252106516184
8934e5f4aa17,0.005856713022711798
abd9ba287c4a,0.0037339387396355846
13b01a2c389a,0.0012307302225650495
3b1454187e85,0.00964183494334337
bf431c906ffa,0.1719720105487602
f47efb770fef,0.005826596106586749
b4d2d8741bcb,0.0033485948996936172
9925be6ee8f6,0.004084170552320501
c0022631154b,0.08250287447118682
4ea05b6a563c,0.16057595963080407
4a0ed28fae34,0.00145799233010568
37d63e1b5525,0.002425412567217615
40fa10059d20,0.0027185630512966586
6ff803fe2659,0.003743972553871715
7ca2b713e434,0.009483088162345952
69a2fe2ba988,0.0027497830193470847
a444fae20022,0.002947504039692939
6f7bf975a787,0.003432252780288543
d4765d3ace0a,0.0027531601836096155
c36908569360,0.0024039963596695054
468fdce0344d,0.13610292025454007
b3260029f783,0.009763432579567969
1e84741c4779,0.06340637161297333
6099c81fecd1,0.011009058093473965
81e435adb142,0.0016548284524797335
f0a4ae685383,0.009516174527652922
4d59c4f01d27,0.07512069794017295
04ad5944323d,0.009797655460940373
cef5ec37e29f,0.002601582367481148
c35764d20720,0.05485637168443196
3bff70c0869b,0.01581749291305861
c44f04350836,0.009670177143278513
57003f8d545c,0.0037656811896368872
a45cafed53ca,0.003390293150488207
804f5e616692,0.003535431919057868
92677dae47bd,0.003678092950801795
4f159c567805,0.002776666668260038
bfa81ecb9702,0.009572415568810598
68a4c07502c4,0.0034140008652342882
e4222112bfea,0.14855443968169663
a036143142ee,0.002793872611305849
b9dd15c78837,0.4954410585192276
d19fb1d14887,0.014036936953967277
544db4a0ca1a,0.0024357162320224504
495a5c2d6b79,0.024854218445315844
d714d84ba8d2,0.011378570118849247
0c4c15816344,0.003348292828031221
3e87a78ee6eb,0.002254366168450025
cb40b549ecbd,0.0037494749649070935
f4c54234e997,0.0030654992639838736
9acd72cada10,0.0024699971542101076
57e74369e980,0.0037352597788571653
401673608489,0.10375653081865556
f9b8ca752d04,0.009634183434466105
0ae63c101415,0.003632699799165188
10368557282b,0.0015737863836768787
a955a2e45a9e,0.0037190270127481465
476d264e9379,0.010913012448446844
a24e0f56461e,0.0028053188796569022
11d1ed82460d,0.0033791752099281923
b3bb492663f6,0.009665370541531165
e3ab2c45f7f5,0.08249862960117332
e714b71c02b8,0.2782545263377642
0de4e13e14f4,0.0024669040725767946
3a49e8d074eb,0.017094682255445373
6911d4fd96ad,0.009500218123161559
8b8fe84146ae,0.009428702275803783
498627a0ed39,0.0673809503860289
5ab404462597,0.002439244563808504
471be4ee70bb,0.0027391457380859974
827a7de22f5f,0.002566778327400949
2a89de0b33e3,0.003800569440685448
bd7f1ddbef0e,0.0025561742535634845
5747c0d7350e,0.0445545808331662
faaf1398d62b,0.0024610707681586397
c45ba2cfbdc9,0.009467551982659517
e8dea541a189,0.002804641690412632
9294818b41a7,0.0025053789739826336
ee94fc195a32,0.07514670015246316
5e3e69356996,0.006415938837484863
8529e3231d79,0.16506085134220855
595b1ae0f7c0,0.005829852364159759
1c492279f579,0.002831290563291574
ee2f8372642c,0.0023645609121959025
9e6747671837,0.001877926416987787
bdb2dce5707a,0.1629090832790012
e1963f175cf7,0.002529341803154093
bfdf0667027e,0.02496017839252625
899afa55e4fa,0.003851887230188124
14c6d1ecb998,0.002254366168450025
f87e3f74ff29,0.0037824685627785033
e3f4b7d39cda,0.0028366628248194885
e3ae8b928215,0.0026208713212059853
53deb2f98d1a,0.08252345598120141
34dbe138a5a1,0.04442894301121444
fc16e758bab1,0.025021718094408903
0899d4ce0461,0.13413826638633938
cf8715e004fb,0.10472906455170797
2ed239ea4376,0.14351398283336625
c095c934e799,0.044497213466737885
5e1b7018b265,0.0036827362790976797
3ab287184c20,0.0025097981611471422
fc0bd884125e,0.002609404321236404
84ba37b0e5ff,0.009532349451948323
b92f3222a962,0.09187546329946025
76b77ba89685,0.11252065867897126
304cfc0b63cd,0.0026171528875904002
edd6d130c5cb,0.10458278749187173
ec5f77519219,0.06718169535243008
ea7064394eea,0.0022543054272510755
ec7bbefd9cd1,0.0037762372871490853
ba19f796f39c,0.0025343817380325227
8b93ec3715fb,0.00397715197692224
04e569e57752,0.002372690542834912
69e905537998,0.13865927719146176
35544771a2c7,0.0058164638105457555
af65aa1a596f,0.003680206055569438
55bc4aa1b1e3,0.003637064643375932
36815f09a46e,0.08249270956338452
a89c0e29920a,0.07509870657494747
0261c1eeadd4,0.016979941757778158
c1b24e93a945,0.002516844211145606
94ef88fcd9d1,0.05298713188563501
dc7573fa1e20,0.10469467825699927
141cf9566045,0.0025552715024112567
f7f3e29b8165,0.002159346823309865
721dbf9b2304,0.0025340829285726207
0c71606e510c,0.0023654079037272453
ddb1a94770dd,0.0024761420219982567
be61d4a3cde0,0.0017748729857248121
a54b437614d4,0.1131753704652598
7d3c19676e62,0.1046828865298829
46b8b22f9690,0.1725991788429065
b3f12fe663d7,0.0037227255159215287
8fa775c12145,0.00046571189221076073
1cc101f3746e,0.003308416744962403
e676bd02676e,0.1480778557140246
4d19a55c9552,0.0038474767999955133
b297ba2ba1e7,0.0012038457318103613
73d81a438fee,0.003791731409847349
cfa5d74cf772,0.02492841632523762
387875dc38bd,0.0027424786429843663
377bd9b514bb,0.0917677693700603
378ab4b86262,0.009561212493065708
d9ff4f978b24,0.0017691713069183086
2480d6449f8d,0.08264252938229232
cddc2f8f973c,0.017041677924073097
800542f71b89,0.06737887482339949
adc2f3978052,0.00376220882126595
6609c7772453,0.11560252388785792
84d7ca847abc,0.003652045099604157
eea173447972,0.0024310275159687054
a5abef0f5725,0.1293285204108233
8b06e084849e,0.002776915629809422
bfb5796182ba,0.0058520754592169735
35f04c63331e,0.01695703397105005
553d89600f7f,0.009812536467456624
d849181f3695,0.03584017745866522
4df784c9c4b8,0.06733460057789353
503e6ac90bb9,0.08250647784025773
1ee7ca3fcba5,0.02505296114355441
d896f459aa04,0.0043551508367256735
7e2f6cc2b211,0.0010274087735150982
7ea27fc0cb0b,0.0024517111955091138
20fbd9e3d3e6,0.0023718227919683026
3e2a605c4f8a,0.00964809606041552
3bcee0659234,0.002546712194133838
e2fd5930f03c,0.002364308746805834
0bce0f5b0dce,0.29748430996326264
0e6b20551ba1,0.002809763599606038
347380346e54,0.0025004517092485673
9e55d4e0bb9b,0.11259847754018294
643791fcce78,0.0024760870688121197
f26443577ac9,0.2756555747839377
ef9ad25b50af,0.0034169052658256766
f7312bc54d11,0.0037366133949657716
da3141d1c327,0.017095886656266303
2b70edea9701,0.003743127904279508
c6e839f06157,0.00964609071997749
02d3804b0ff9,0.0024160847491420264
6cdb1b75ab27,0.1355759079266255
3b0c1ac14327,0.0027357990739582737
624af7448765,0.01114503918239682
5f5e977551ae,0.005854825206802453
6cd042422530,0.0037435550599394015
0eead5152e10,0.010882022232170456
60dbfaf8ba1e,0.003442931651580905
f69812552073,0.002102389256383554
038ae4d45a83,0.0027143063629576844
21a0c9b02f29,0.0023040083159879673
58d455f758e5,0.08732589437748449
937300b0942e,0.0036710102622811453
b140af11a704,0.002330964463818702
3edcd61f72e4,0.0025765608559606802
bbaa4e49b4cf,0.0035962569619472896
360eb21bf538,0.003371683305909208
27c0983b5b87,0.009637472378153577
9945af0760d0,0.0778267088209318
447392da21e4,0.0036806355489007025
056ef7494330,0.0027172134549678655
df8fdf81ea0c,0.001326314422056601
e98c8cbff478,0.019050300334692433
36dc4f83798b,0.024958027980101063
d4dc47dd71fe,0.0058972384289109675
4cac2d21d39c,0.024812707475664633
0732ba6ca368,0.0036088284282524054
3b4fe3a7e90f,0.10478850503608393
4aa22b4b8baa,0.00280861187612634
8a0dd3433bee,0.0036855066863624255
64f09dfa8830,0.0037773523227944386
d781e6a9bd2e,0.0027845859887759305
a77c5f91c75b,0.003408749627717144
150178a833d4,0.0037197082163734642
7a3439963176,0.0028941114051367007
0986409cafa1,0.002872083951348659
8e92ec3d27ce,0.09976073832490506
099d87cb1867,0.002300089115345552
89583322c002,0.0015706853110905097
ae728dacc704,0.15997174100459752
4e5f09890ab8,0.03068884636038759
e74cd0b3ecfa,0.14688629640616468
43299dfab62f,0.0024082406331652245
e181f0287082,0.009668633656838531
32c3412b4443,0.003441321493943294
087a4e859479,0.06732043488897915
bc5857e4ea91,0.005874083501617616
5032e3594ee0,0.003506586659044979
2b29d50bb797,0.014487496460563387
43e2f8f26e5f,0.0033639660485828937
06242ef56d9f,0.10469512636400966
fc48d81ad1d6,0.044530765159742976
965abb36c47e,0.00978310278865795
8314344516f1,0.0012831721784130183
81010ce8f406,0.0057484607691982185
95ff98f8b4db,0.08139358943662353
da45d25c3856,0.002559623653119273
8242f442f813,0.044411133247838346
00cedaacdcd9,0.0036278323161281515
e8a1b1f7663c,0.09419198737332667
d3087c8e3b2e,0.087301111388858
ac21005d1ef4,0.13888424704682642
b656e87efba2,0.009534325085975043
1ada5279b001,0.018963200946279644
e2d6c5679ada,0.00974251488182124
27bcb4017eb9,0.0027172339015508534
90be08611a46,0.0020477549286523427
fd8afa35e0fe,0.003750761007431224
ebac703e4f74,0.09181735338021911
3f2300af4f70,0.0037082177068170265
d92157d17cf3,0.0021590959247474685
bc3ea3fec101,0.02959947298316279
e240c4fe1b93,0.002572335140613458
257ba48380f4,0.1089890192474042
9b0d76f7fe2a,0.003742711498196066
7ac7e818dc76,0.029611253452718592
f577317ed2c8,0.0025237521432071555
00974a0ee890,0.1571062680297529
00f90eaba5ce,0.06731410302284502
63e554a5719b,0.0025491394726453024
43fa55730277,0.0025599363967614246
2624729117cc,0.009714236033160104
457631b57437,0.0025061419201226716
7af59a5f199e,0.0905568818852389
ce4b5d807c10,0.0019458497229031294
22f6985f9df4,0.002703832396273649
abdb5330d711,0.08739083816267786
dd634a7bab87,0.0025876822769908257
5d347aa972dd,0.0033955341806007544
c4432bc32c10,0.06732473546635732
8ae06a23f95c,0.0009762361740558845
5b6416bed960,0.0024340767822819053
86e5e471554a,0.09192778445517537
2887bba5d3ac,0.002514378740538599
173b879ef440,0.005816635564896622
a7120777ad8c,0.003733270169930035
e1eff076165b,0.0036805977559301053
3e85a040b686,0.02506496818702229
0d0ce254467c,0.0025036913297891367
40e8207f59da,0.003682373345987274
9ed6af1be6bb,0.002364429487523563
4eaf21faaef7,0.0036057044982817374
49d109af2d78,0.011024072870898054
829165dae028,0.0033580611559659917
e6285d63fe28,0.1256476803963703
9bbd7959a823,0.002562359574096671
cc4709a93da3,0.12185921984934994
f9dd652aaaa5,0.002450662884892802
d9e125b6df25,0.00964479522050342
e6bbdc6e9d42,0.002255642725257145
5e59f11b51a9,0.06045044586443083
20d302f9a58c,0.002603291481486726
08460599cc05,0.0997972078382048
eb6d4438ee86,0.02507231277931083
a42dd9fc5d28,0.0036429886266540206
66434f705335,0.009642359396821206
c611c016ed3a,0.003427133810129177
531938974e70,0.005784978688248401
46da71e00902,0.0027133492565375693
898c05555ee9,0.0036316939998791036
d52786a7d8e9,0.06723612610966216
a78edaf70c67,0.08732253383743299
6ab38a3b6858,0.07509007390269293
c6e004bb8a8d,0.0036431831031266087
afa4a821a06f,0.011215032738963673
1a456aac3abb,0.1696178690699026
7f6f0eebe511,0.003643485960228545
7fec72a52e21,0.13483508758069374
0db1144e62f8,0.13981445206443163
db177ab08b62,0.0025887075785049367
1b86c586f6bc,0.002571126251816275
939a5cfd2e10,0.0444475229421924
ce545a6f9aca,0.0037304659015584985
d2d7f31c1b64,0.0028025259196893253
75fcdb07f547,0.0027852386146438837
ddbbd794b601,0.05124534408722755
44f645972b2c,0.14295053930083695
37e4e86718ec,0.0037859048607333306
83101476dff2,0.0033440596768339655
1e54b72e3255,0.0033878821882925986
a9f16bdc30fa,0.04444818280406315
9fcc661b5161,0.0672560192604946
dcf2cd5eb403,0.08254713813771146
e417cd803e6b,0.07507595009179974
488eafdc3248,0.12543922964306792
eccb2ee36db6,0.002487003815881604
03dffa50a94e,0.11316957581346747
4e8172f3f76b,0.009708975747683368
939a6580445b,0.16334582802450562
18905963413d,0.009696737170890068
5d5c84f728ea,0.08250282078149587
799e63836872,0.08718130898981663
59dc3892ed9d,0.002500418097856093
351bd263f8ae,0.0058281465407479995
f37d0283b1d8,0.0024644169404677368
ef145962fd35,0.002520366057070865
8548c0248a2d,0.14348225640241893
237ca11f4c6e,0.002593283465658201
3285ea2aad2f,0.002551340390305011
8de4a2bffd64,0.001854378018839504
4812da20da57,0.007831851484640754
8ab104640d8a,0.0034060418197620675
98f21144ed9d,0.002533606169598866
4d39b207100c,0.03453644982799234
0f7b465f91d2,0.009693527583809045
6b8e4328ae98,0.009663870253292687
ef4750cea3a6,0.1609732857665673
2cbf93b6baa2,0.009703406636269202
45ed2b141ca7,0.009469360222952408
c8f9b9aec5c8,0.005803625356836713
f2181ff9ccd1,0.002595505432278776
b290dd5e678b,0.005790715300482187
cb5f4def667e,0.009545326992967229
c8ef85b68492,0.009484610324456954
985f38876e56,0.08364612196185295
a80ea8e3398a,0.0030711166823351177
c92c2189fb3b,0.005809952958259597
b7d3421a2a58,0.009528285846526648
