,pseudotime
67090eee00d0,0.9254817933690653
62b0755d2a8e,0.42974953048831976
a02875c1fb4b,0.13063239648259434
af2ca29091c8,0.47115558250301093
828ac8ad695c,0.8333046413660087
6d505f7c772c,0.2933069556690531
a837a4d06c7e,0.14092212696007766
879d83bd6aa0,0.47265370369331755
3b4ab6f0c4e8,0.17756380202738797
e799832283c2,0.10447979551452674
4d1e4a988eb3,0.23831020644288353
b8bbf6b2aa4f,0.3543892818889207
4ecf246f9cc1,0.4674249764820792
53976856ef61,0.45532837396858966
91231078b1f9,0.8688264950156418
e30db5c225d7,0.6534057473598429
e79be7b1c851,0.9183067285598291
763e37406c5c,0.26983880442738745
26eddc087466,0.858735072579796
6c0c23f6074f,0.3841207274208534
a71188b92a43,0.36753353320071913
0c0f53a0c586,0.169777998467188
0993f3ab7f72,0.7760499347994851
01a9b91314db,0.5969962005202921
1bd361ca587e,0.365984340189203
de70b9acb422,0.17166683803935312
c3cce0070173,0.7250212510286314
2d07b628212b,0.3627952675932874
faf1a8bd38e3,0.319293645092221
7cbab3ff5426,0.8781634891060425
bcdae8424356,0.3739519983868965
40ecc2e000e3,0.8765958754452142
ab9c953ca6ce,0.8439519403826948
2b9a255151f0,0.42785543330184456
9eb6cd8028d4,0.6903277781342939
59d5fee4a347,0.14471576760818494
5a55124d0250,0.24018882781530917
ac4614b82b87,0.6396986765042594
c73d17dc21df,0.2148843206266026
bcc72b5406ad,0.37177291221566977
79bd2c5cd1e6,0.8556217159630595
b00dba696075,0.46646968719368875
63e84cb3a4cd,0.8368752286935438
f7c81b3a2d97,0.3748485938689341
cf6d76c00749,0.8976946066276971
27c9ab0e903c,0.38244450134865
9c3ca8ac034f,0.4284416581924432
ae86a0c94368,0.13931363943488947
69bfdace42da,0.3868393418074463
ed9070714c94,0.380333442083696
c3ef88504a90,0.3958630477978002
ff8f31d47802,0.5627733742239185
a9ec39662624,0.8721404138580944
ffc36df76e53,0.1288410381047149
6e0c2c6b740f,0.8875044144296165
0b516ae027b1,0.3653654149671583
c94dce51ad15,0.2669056453302158
acd8b6ae2bd5,0.5252897927865199
d674b1e7d0b3,0.8055101124571268
2d93a082076b,0.5254831108738383
a402eb7bb79d,0.8817461881768484
ac1d88721872,0.7222467067053717
741df7cdde3b,0.6942312566361278
148549a394de,0.8751617244185267
1ea929df45c9,0.49742955407682377
dda4273ea0f0,0.6910368419613259
4f6d5b384cc8,0.26820776137448765
c1e7ef3291f3,0.2868788899228978
d26543f9513e,0.302969231055898
ed68852f142f,0.8877004391393039
a505506d6605,0.12177860942315616
1758928a16eb,0.4638739643214488
1010bde6c436,0.29400464220023936
3177d728b0c8,0.5383077685266147
7db1000ccced,0.8739486445750515
1abed3090969,0.26939684596919605
6958efa172a1,0.15296148366449822
10b523b9c637,0.23994482575240067
0fa878ffc291,0.37631431464681353
177dfcfae595,0.9132908718577165
4c8bab8a3e92,0.4447291040512082
d907763a5368,0.6243456220437873
44af1386ffa7,0.21373359077800091
604c04c90cd2,0.3602534122250345
e689e44ea417,0.8829693557335949
3a294125ae97,0.8627148223552771
930fead26bea,0.924478546424604
15e38ba59351,0.9045320343310583
747753548959,0.18039928928628365
d73934e297b4,0.8998273309235646
71d58f2b5bd2,0.8869378308474901
7b97493851f6,0.41908885673770085
d31038fce94d,0.6890016274667362
eb48ca6c3f3d,0.8247008302476003
f5020e2391ad,0.780814812744976
bff89a7ccec7,0.49060570169354206
6cd83c21c0e6,0.19115315995745177
3321ea9ca8ba,0.16225476557278348
6571cd3ae52a,0.37994417856403545
9865b77383c1,0.29410102772645014
e7866788563c,0.12932104358954125
502d0e154035,0.2545076729443291
eb6194169cb6,0.15033778240876927
b75a622216c9,0.33295680716134046
93754135fd4a,0.5107127321493657
956ec500f92b,0.41407610175501053
e8c8f5f7deab,0.1610237613168638
8e824b43db9f,0.2030511771552682
d71cd694aeae,0.8920452526652353
d5652f7e9802,0.4770738696552135
96386dc1b0b6,0.40308356248516164
def963ed274e,0.2537115047304445
d0cce9e7b50f,0.5176005779731266
e62092f5dc1b,0.3008362821231111
b4cf51e2b3ee,0.33048299465076236
f8a75052efb4,0.43206473126246386
2873227b3725,0.10367209398543156
ca44efbc984e,0.4324857150395436
45b1100bcef9,0.8835629051853289
95809765081f,0.8926480220473351
27dcd6567727,0.7256570421745813
5c417699adfb,0.333067561947089
2610ff1893f0,0.8868298536619048
c26e19fdd0ae,0.8666798673545654
14efe3219c68,0.6965681513972442
39aaf630e3ee,0.393123386172077
e8fc38ff0e78,0.18582574225431434
62eb6bcefc9c,0.44432097425184913
2edc4db0ea06,0.44228602047330334
2590edbe1409,0.20345285969650984
afd66751f1b2,0.1509013093630192
e283e2f18c21,0.8763215857063832
3ba280884c9c,0.524423060703098
16edf0a79315,0.46692613945972317
ea807013cf76,0.503077434149588
2df7371457b8,0.47487468671539096
0880e6201fc9,0.6015068158764568
0ee106f48075,0.9076199992982535
965573a580e7,0.3515127544464544
f2a137e3309f,0.8863200825145495
f70b5a54ee8b,0.7547138745033151
c36764f05245,0.14192258987828596
f7752965f7af,0.43876299625273607
65b48cad5135,0.8535423384486927
106c207131df,0.4171092740942771
3f0619031282,0.4213324918074263
1a9b7e40302f,0.44561145322882656
f08217470bbe,0.4140317966204779
c20847c02786,0.3440992009296707
3ffb13629c9c,0.7663749257723411
d0bfca44d0e3,0.876347786946722
32007329747e,0.8902811834152725
f3515e206456,0.9091930609717804
930c6f853d14,0.8956117718665773
ab5eaa090210,0.8788302540219399
126375c3ed00,0.8929484596834029
6f6b7777dfad,0.3954971408037514
6c9f3d592edd,0.1890835261628653
a7d24183b4b3,0.8946961867030939
913a411ebd61,0.1507403942178813
3bee902bf174,0.350082240314767
f130593b3157,0.3449066367208016
615db953db4d,0.4429686162829043
fcfe0da1ca2c,0.46271842643194
a94d71c94e60,0.4319808970225168
d45b75ef7f42,0.9013493495290623
69df3d3b62f1,0.48929425640748053
3a48427b4a2d,0.17761784202833575
c118f90df5c7,0.8923785316854542
3a642c2d6540,0.8850892851927364
7575ca864ed7,0.5577926015156772
acf332685bd0,0.9393477276942104
27c59405388d,0.11253076106277776
4b1eca44a929,0.4264793887234419
022e5e661d7e,0.45016323318335294
917348e4c672,0.88328836750904
e34cd61f757f,0.430020147500368
ec559b2638c6,0.2578605999577595
408475e8a564,0.3921760168160688
870ba354f15b,0.7674258651531003
636a334394d3,0.4286312748674242
153a5a20ec5f,0.4420516229338235
ad06ed8ea014,0.8778566009838803
ebdf4fe3aeaf,0.37728756938895985
a788d6c6d52a,0.1501832113474181
9a11fb17c452,0.12932830159497385
ddffcf618616,0.40499361451163496
4c42ae37d25b,0.7137071912284911
19fd4d415286,0.43431786165635133
93374ee2c998,0.21826313052956225
745f9a4eef0e,0.24181140519829475
23d6c6249aa2,0.8937388631251935
e9e296913ecb,0.4372891583514356
36c2a23f449e,0.5457717339442786
a32a53447686,0.6879968056568326
ad5e146d2501,0.15607489886868994
adab78fae1d4,0.8800387378002075
33dc808dfc08,0.91962928978521
079ccd4f671d,0.12681989952915565
dc6777b4e6b7,0.6621223811152699
c26ec03596b1,0.9853637333641477
e300e0c109e8,0.3000450425920635
ece6177c9b35,0.5651847398471749
a5687b8a1c7f,0.46650746452634806
7411d6cdb967,0.17098341116164315
8cb5a15c1ec9,0.29734558570310815
8abba1458e2b,0.5915299881510002
81650a76ecd8,0.32168933715542497
46576579f88f,0.09604445388942937
4623af3ab515,0.5295343388855338
4ad870ee157c,0.896990185819076
bcb2a40969d7,0.5236984301440363
90bc0c55c551,0.234011253232187
5ab42df95e6a,0.4358441997730711
c61e3e6d8198,0.9257950631424844
1c8ae11c7b10,0.4013405646000654
10b6b81b4341,0.16836773896424725
c1b901f784ab,0.3669626593373289
c252830edf5f,0.35200456943799857
1856070f6298,0.6365047389813137
d4507da81148,0.41691961947648526
b169612e8ad6,0.36947704648439184
a4f535ec115a,0.3826783937897173
f5debd3fce06,0.532108669593479
411f78ed4652,0.8445611248889099
804489b8b4f8,0.43552381715047356
2183a84d1520,0.8988867263280723
fccd7fda47b7,0.14732715643152025
c2ea66c05287,0.510345433416741
0bdba35f25ba,0.9059589128013582
bdaa5f8f6dde,0.9485562922935524
7f801ae9d6b7,0.3077062194872461
e97b4491b627,0.16144097839454577
6d86151bdaa4,0.48548850423321205
4d5025e62726,0.9112677813602883
97a54186d48c,0.43361731762761324
60a50ef1365a,0.2614719718859133
f67fa6329462,0.9022895872452221
18b9875b48ae,0.46165192696685614
f8a43db1358c,0.2877504457656634
5d00e9dddf37,0.3439930796593037
ba931427a564,0.917989144659192
3215186faadc,0.8059019081476706
6614b22b3cc1,0.14016306371452777
8b14850c1e91,0.42115698969641513
a37e6988def6,0.40084673539225935
7b5e24cf7f69,0.16565805510822218
414118dd89fc,0.14711529251174435
2200a64c118f,0.060918664994312484
4f7a0fc599a6,0.14684656828431109
910e6370ab5a,0.13913222808523046
b4f7ee2fdca8,0.8236985693338902
200591e417d8,0.13627624261794954
ab3d4d69f826,0.8954365977636141
f19d5ab166b5,0.5253835373371177
5b0912384127,0.12424532383187561
29e59d929209,0.3951582647729183
124402ae034e,0.41679827455459434
6bae295143c8,0.32560062976759574
97d85e2d67f5,0.9023933703149496
2935e79f5eb3,0.8992039262733065
f36700d7bbe3,0.8930125213169123
a5b6a748a5ec,0.38600595877034977
ecce96dd1855,0.19450799089988782
b729fd27fa3c,0.7547951415664907
88663532baf9,0.3192038208922236
754741fba0d9,0.1894661926081999
7064fd3c2cc7,0.29797902248207314
ae6565af5cf5,0.8807781322704384
dc9165e8a401,0.32786185752809216
e616780dd7a5,0.4726613711283971
09a058e3e668,0.2582592752710724
6e99c7b8d29c,0.26556687957450975
dcf0fc3b179b,0.5562900222531165
488315d45861,0.35768507919684156
558c27c142db,0.5351788631204003
30eb00322d31,0.4336030694182937
fb981b6db89a,0.9376796634457271
c64501744428,0.8855397086869262
e66ea64df7c1,0.6262244377302949
613a0ea9e8aa,0.44516059322734963
7aea55ba32ef,0.13963716415550756
8598a3950f22,0.3516040482111386
caa2bde6557e,0.44333043684862855
0c9debfd3d85,0.4646110635511816
ed8ffad62459,0.36762328797472305
a72d0744e9cd,0.20736099588737503
d5f690e56311,0.4478978832146432
59e6bc41f193,0.1470320705260589
b642450e174c,0.8736488305441028
01d63b750334,0.13488373257187658
56b97612e878,0.8619620536480608
3a41a15ff845,0.2905448644762301
4882286887f8,0.38365749111515046
118a239e7a82,0.4451480181245422
f3fefb5e96c8,0.9001881195589785
f91ac162b576,0.14739820897853312
f0a18ceb310b,0.3002505955666432
85aee0ef57f2,0.4758074860125242
11dbf285b79a,0.18234124848873093
23bcaa01dd26,0.4529798141265151
af72c8471738,0.7908092161721193
5b86939636a6,0.15830570610843098
e1749989c3f8,0.36265895853544144
297825fa4b48,0.343478990470214
37bc60086e68,0.4062330010884153
ca3f102a27f2,0.45114681187549444
2b18e571b184,0.17748243734161975
36cdb988b5f7,0.4716324437737444
343fbd244d38,0.2695761010902775
a09c41f6400b,0.15968792851912125
5c9217faeeaf,0.3367695703717022
ddac90c5f2af,0.1731052584949791
c21deca305cc,0.44991743548578295
61a9c4ede218,0.8944494982973514
61c9c8813742,0.3625875651117388
1b3abc17a50a,0.32832574820781096
4293e07a04fe,0.4743377906400984
a40f8256f0e8,0.7086705003532665
2617317b8a9f,0.3440199709266567
c898ebafa9f4,0.23535950396134142
6a5df7b68663,0.8971663010999023
3e5cd3212be4,0.24178304582097396
25594e1aef56,0.2587962366087864
9f7360290f93,0.9118334182219258
bc18af499d90,0.4601135925363434
6e91af1b4cc1,0.3538250939383221
4db7e5923ca8,0.4014298071808377
60a2ae40cc7c,0.18833808737338883
23b47fa0a018,0.89499425326094
638300843585,0.4453173087857615
bda03af2c304,0.1920290005203602
79ce88a8bfeb,0.3647559234542868
0ac132714023,0.354391718624436
c7a5e735e39c,0.9165334188584762
98fe06bec63f,0.30598247394949
075c27788556,0.8933455797904498
cb18429c7823,0.4641193990605198
3269d4ce3c57,0.8952400795698494
8a1c36e6123b,0.4810458585719059
3440078c704a,0.8786771748826131
281fdf095e07,0.8928168341243802
fb2110a5c29a,0.8964653534093071
ab674d493d0d,0.9304953867191919
89e8b6438d2e,0.12561642429581232
018455da136d,0.2475809575607053
e7dbeb26a51b,0.8757646618250682
1cd92f307e00,0.45190978631746775
a54c87141556,0.4456602330022985
739d63897321,0.9225606471634692
89f56d692170,0.13838503573389557
1d661f1b0503,0.6185382710955013
ea1de45e705e,0.9144173463941683
a425e7afc27c,0.4008357044175101
2d3232df3a26,0.8895972032428346
9df5317de498,0.94011463338263
270b364d02a9,0.6965563163157015
a972fec406ee,0.6767609910305311
4f48f30d8d4e,0.4374178641694028
1af0d1af00c1,0.27036641263046257
d9364967aeb9,0.7690254532395666
cd1cdc909d2f,0.907843687122549
c128266cf998,0.9113548336096482
73c092408038,0.8912061690663163
dc351de6bc8a,0.40043307546274026
038558f7f6bc,0.4320115227575366
a29566608778,0.18056888586340525
8883f08e8b09,0.9100419297813305
d2d12ea0875d,0.1683915187353762
f6c6eaa33b7c,0.459670290135654
d23d499e4076,0.22727429897589105
ec8aa72aa225,0.26690369946916354
d785397b8dfe,0.47660883459404396
2c1f9a46f7e7,0.2960547750306714
ab4eead65f9f,0.43023603731167986
ad20cce980fd,0.13660874979648402
76c1bea5c8d4,0.35338712826416485
101b28e7ac00,0.4568450067011228
b01283eb820d,0.29402574212079835
26f0e13f0ce7,0.3439010765032723
842990aac143,0.1946923589308637
ff0ebb875640,0.5828824900316018
fdcc09060f09,0.16304648612323938
56b4051768fe,0.2878715739928391
478de90d65f9,0.9171206389624708
efef17b0f6be,0.1797730508095738
0ee1834e49a6,0.1353926573090171
8bdfeb9483e1,0.22297772386427575
388081ffd8e7,0.5261952029275666
930640019deb,0.9059779035070062
44c6277a9735,0.9182770868134176
59065c5b0903,0.5058869418878897
046e9e4452a8,0.6432399752917629
8ef25eef439b,0.9099061234209312
6e1c6c6032f9,0.35438867117405454
ffa514928ddd,0.18956724929001964
d3a2bdd688ec,0.28950851568564356
d61b8d6c4cfd,0.7227594178840465
5d95328ffed0,0.9032919130697298
9c3f13911f51,0.24181164795826654
756a208c47ad,0.2252996431806098
ec43029006eb,0.2535021263461647
c2c920fe072b,0.8972647812949901
d555916f6684,0.3150990919607883
0c7081979580,0.15983138591115453
a4310e87ae9c,0.348839584494569
2c14c6b0de79,0.16115469395006843
7c31798d551a,0.9029760347232584
0e54ccce7316,0.3313241380677767
4b6183153e00,0.4501495657113524
b4c63ee75315,0.9036975499700511
6d09a985340c,0.23257204384480873
a5fc786f4930,0.341753257905175
46ecfb74b2a4,0.4346829317081971
91f1eb34eeae,0.21785546631439826
27c01e6e93af,0.12147014312836112
0d619064dea2,0.8641725136535564
15349f16f3d5,0.3523846466608397
a90a604a31d5,0.9174140994249259
f815dcfd5703,0.4874162578821419
78c8d818623a,0.37081658389213074
9a65e7123644,0.4501019766159648
01301e83cd9e,0.34212524076753453
caea59dccc03,0.2672817605287175
136772ac18e9,0.3281198616513693
0dfb9469cd26,0.16107519911016072
30da69a7d5b3,0.12317277332766996
a57104976294,0.3957217543262701
189a61cb5a70,0.13938404843114796
93d911360036,0.28193010604342117
ee624b3fef08,0.3492971368881102
e6b896b27738,0.890080535365178
105443bba24f,0.8586508207892852
388fe377a9bf,0.4989333341139528
d5011fd33835,0.16827014970850251
34f95801bc8d,0.4738922725877648
00edaf4254db,0.2769310225868428
836c2ecdcb0d,0.374031446557647
89042c856de6,0.9083310480713137
cd577fe33cf4,0.7652420104023757
f18360fbe0d9,0.32386927928874626
3f85d770f9fa,0.15870835282293508
d97592bff4e0,0.2543671718315973
d6282b3c1c42,0.9336809960375042
fa7fe8c3b557,0.8908611964957097
5c39556a2374,0.20586681249807928
563aaa0784e2,0.4605000447802158
9b824c324fc1,0.2618980495666753
529d03e08aa1,0.20922162204505598
59b1b3634de4,0.8903851283013359
982337ca67b7,0.44747516321656045
c72d219753cd,0.37010330516073936
dcb89c20c5de,0.28083472322665864
8c3c64f003ae,0.47042452016663056
b24e71cf0e7a,0.3480512585568352
0c9cfcfbf48a,0.37844973102255436
130c547dd01a,0.35903588861439883
24c2754ec059,0.22719918997688837
99fadd4fee60,0.8980697998363671
ab10ac62cd74,0.23015946609224058
b2111cdebe12,0.4733492525778763
6d2fbfcff89a,0.21880487156894315
5e0619ce0364,0.8350949601196264
72be28d02ba9,0.15010144263797792
6c3a16955bcb,0.1391717683694013
13e8c7ce3693,0.8985467103155316
409674f305ba,0.9043378797191292
f69beb1ba85e,0.45755511063531595
cbee0e8caca0,0.3236342306478635
134acf3bdca7,0.8581850992005868
444cca7f5bd4,0.5955942475107708
53c097c7c952,0.44079730748810386
4eb74d558c1c,0.8851628944207368
ee7e4a996de3,0.1998639700239187
b7c73cd67188,0.907722478920191
6ffad4e6a57b,0.3003926395011168
5ce2b1502e91,0.48948858422260644
ffb290c8e78c,0.2644586946547714
a70ea5338f37,0.4696484842810471
cee77ba34d3f,0.8958710221994939
c4a38ddc6395,0.9137675725928442
725ebceec043,0.13632009315785065
2ffb663ea8dd,0.16914670837562504
4c8a66f84c7b,0.3237053489042614
212a24e07571,0.4424959294777611
c38cdc4f3c1a,0.4443459696743001
6e0b59c90830,0.24372509960909097
ff0bc0ec5362,0.19514714635936917
ca105594f492,0.7961297007404227
14205fc21e59,0.1566440503841739
3783cac13757,0.8756887162055141
9d23b82d6f2b,0.5402936750135092
e9eaded55284,0.8947102624522332
c43f41355692,0.3256555824053345
7814d1b73bd6,0.4458172943044413
7b7d35c297c0,0.27858543573862476
7ae81a95488e,0.46044606012513073
85edc3ba2fec,0.4563846647238518
078cf63c4ea0,0.8860291716698216
2c2e0a200ca7,0.4770158520676983
e3bd810cae1b,0.19392340097402114
62fa2c55a18b,0.18152247392044474
64bef91c9f95,0.8808197014369862
4d9f63ae565a,0.7485989732875724
80b5b051183a,0.48551157365700254
2ea606c9c2ff,0.46360679763710005
14e2717d7c49,0.37225698365636684
46d5db5cb596,0.32659265885360894
a87617529e52,0.17918477388204881
8651e5adbbc2,0.19381515671269828
c9d1b673f616,0.4751383408652428
c7bd33d8eb24,0.8865428385405703
c05587ca34c7,0.4717070905250445
879cc4dcaffb,0.3704998718781246
dc352aebefa3,0.16507434924144426
944723f2727f,0.45855216045793
a23e201df40f,0.8927215408497458
c37c32e6cdba,0.7231219357716578
ef66da958e70,0.11352818103911387
34bd9ccd41b8,0.46908365138763525
bd955b12281e,0.3941184085403006
2f4bb0433e97,0.4169687834895063
af98d2de28c8,0.3605420578356807
f43d3fddb1d6,0.32757033474153
8a0e34027e48,0.31274931566407627
da6d7a2b9d37,0.43920808890069474
2d7fdbf7e0e6,0.43999516149019413
96e2264ff643,0.15781768142973135
c04698d92cdf,0.3373545103547022
bbf3721a37be,0.12924146803694042
ba2de3d1d90b,0.8921635086672366
9f53c2e2e7e1,0.2582592752710724
9df321664ad0,0.12694685823023233
a7a04d307766,0.8777484317565782
f9f2c88a3506,0.9026023197859852
68df7f7bb808,0.4427706841865565
52992ebea874,0.45019514642895864
16493ecbdaf0,0.8916262869281342
278354ce6d3e,0.13167363926930525
1540f964696b,0.8955562332146014
60d44e89329c,0.2691935811426528
74dd162ce3d8,0.29492324753699684
036881f7ffd0,0.17570858224609473
688753cb0883,0.8915280237555017
fb399ae316ef,0.19179299969124214
ee2fa396337b,0.5104320586799522
c806680014ca,0.4280767999885437
ebb3dd55851b,0.32378160838955167
2263171f9f2a,0.36689566186770894
7ff851f406cb,0.47888895249237173
bba440396df0,0.36185482874331115
fb4aa7471368,0.37588007850441785
d167e3e8b11a,0.8422844699880657
77c6316e215a,0.3448011305128907
01711196b217,0.9148730215203915
ab9f15f6402c,0.49518559843146115
219d3e864bbe,0.29198051518657736
387634eaafde,0.3230341087111877
a15be386c568,0.3616473536505965
b026e8cbd579,0.36146223586979515
ced6a00e1556,0.15951738256909762
3096922f8fb1,0.5022157442959803
f21d8efdd2b6,0.2786547790344972
a3e397777691,0.35200260794839383
6bcf5cdce897,0.5628752288962497
71a68c3591ad,0.2369756495419166
1239256f7a6c,0.4498174708960681
4af1fc063c24,0.2306147825411739
5c5122676968,0.781594865134912
78bde9624ce0,0.4299822400127563
272ffba903c1,0.33187828126791524
60edc28111ee,0.8758636848296573
a7131c29cc1c,0.33429669421415
942e8a8424b1,0.9232699771456667
d988e5c06b14,0.8910462109068609
6d9c92c39a45,0.31027658715023226
bf49ac8f1d7b,0.2741618031186965
d922247cfde5,0.3480513256364093
1cc8cd55f63d,0.8904319009590925
1fc23ec3bddb,0.9075155425647591
9ebc2ee600f0,0.2990690386466368
3a3a517dd4a1,0.20927883857502277
9caac63bee8c,0.29814651208993626
0df7cd321768,0.8878326812088086
1f96ec4be6d3,0.3284368097760738
4ae49647c188,0.13301520498090877
54ef5bafab74,0.5158896030499641
e1a6b718067f,0.8719668251162801
4e61b90c7d63,0.16666235616301125
