,pseudotime
fbd30e27cca6,0.664103620221569
6a07b9abedca,0.4235091175537903
5352acf131c5,0.46277359817556335
54efe61f61a9,0.05109813409899738
4ec033b16826,0.7564311749430651
b1de2d6c9fe8,0.5380665938451161
5200547795d3,0.5371637861564301
59b83daf6649,0.4466877363261698
f0fcbe0c908c,0.4235213455922424
54c388b506d4,0.4326165169077952
d971be88467f,0.6212103597995942
d5f20ff48bd5,0.5504956435215486
6e4a20f90695,0.47780701273528825
b452633214ea,0.8821685202560562
101d0ec8e3dc,0.515816986243968
3bcca6da852a,0.5603004918998364
2b5afde8c41b,0.4796814205540378
4d854ee25b1e,0.4427581655180002
77aebf2125ba,0.52191644663282
386635a37376,0.4792560535715907
d09226dca727,0.4833245335368635
f5c29c8fdf94,0.6876928675333501
a5baa9e2a825,0.46203583663471126
7601c1c2c947,0.4218081100656393
fb673136dfdb,0.4633040754089171
6c1fe2b39185,0.3745291642532018
8a8a3b7b8139,0.5917008315267183
8a0690a0bcfe,0.5664062022660116
9802a982fba7,0.5488354414346776
66bbf29e4958,0.4714996986655639
0ec98d6c2de1,0.5072342153199807
38cc7cab67e9,0.6831183260589762
938aa8b79187,0.4346467535923139
56807030aff8,0.470331599619652
57daa2bbd712,0.408958156749554
515a592c4818,0.5484958305369638
e3a5e21a1b01,0.7221163037736917
75121dbf870f,0.4319662685795843
1c2fde082968,0.4969988369974942
5c6fdc0a6892,0.5351194980094925
938f90a00693,0.6878476934251508
6440e8455f21,0.5445699806684018
d4cff24b6ed1,0.6074192291223378
f94001ffb594,0.5359407881766035
cc9b30e182c6,0.5105001920360023
a4734e5067c6,0.5124465541849181
678ce894c5c7,0.4702192813272506
9f8669dc04b2,0.5094662829566486
0faea0a74981,0.7146273147634704
990d448e4739,0.4801117819832926
eac7574ef41a,0.4156411752359499
b05bf4e352e4,0.5156691143546598
dd3f589b1781,0.5872887251604993
a2cd2149460c,0.05718348254170481
67b0e8adf47d,0.4865567539278509
a36cfbc102bb,0.8747004396260075
867566f0495e,0.35057263690248874
bf5693d45c8f,0.4194399357339884
6d92fc8117f3,0.7450807741785385
0ce1bc704e72,0.5151295288469059
45ee56170f8a,0.5608451908533749
4ef683c2c08c,0.4795446529883724
587043863b3a,0.8715787587405377
5ed60535b1f3,0.7694933543307223
542d4d7c689f,0.49335820454825724
342a33485ded,0.47571891419096884
d57141a4e5cd,0.42080969456216677
9a110da0cab9,0.43052906833686355
899f61720edb,0.43395139634041224
3086339c53c6,0.5947715012335706
71ab1eda60ea,0.5406086763218565
0622cd6fd308,0.5271613252351431
9f5a55069c5b,0.3980471024169406
254493165cb3,0.46234552134960166
6b213de515f7,0.09698874362786811
475b89ef0d5a,0.47230149657187825
02606784cca9,0.5467180760302096
f2c17bd41c39,0.4407404537695529
c179e7c6d3d9,0.40734893677629025
83f143606f28,0.5564718078284379
090c2dce5159,0.5154739016105795
4eb702b7fbc0,0.5302747400424572
8fb1ee60ecd8,0.6445259699546205
4670af802afb,0.5044672097224011
444580e85816,0.45462779437060674
cf866adea519,0.7303984717896027
71781f7b1096,0.758508218321305
3b808a733a39,0.41721156991679065
e1110226406d,0.5072624505168621
acf0305b2798,0.37278190243421366
ec567279c102,0.5719393373618797
3486b8e1cc66,0.3795399646176827
501d9e89576f,0.6210957062704879
16c5c6ba6ef4,0.5326084886813942
07a6b1e7e9a4,0.5679142930637807
061cf0429c03,0.52809863323902
f574150afa51,0.4423540198049287
f2f14e55aa2b,0.4913504154451003
9634f3069c73,0.633986385788872
7f2d94e94ad2,0.4048454704353516
1675ba8c107a,0.4422610379676626
f9df69652e81,0.3825558800974665
3b5bde9c2047,0.7254234007858581
102194cf409a,0.6116621416262943
c7b003140c35,0.38973601340166514
3517700dd0a4,0.5329203357842611
7e137a9b2b6b,0.5089734890671066
47042e1bd6aa,0.5048116996653114
f2a98d8d8464,0.511266139536215
354c0ac097f3,0.5018325387499787
13427a18b83c,0.39648680994505703
53da78125a42,0.4601189981243282
6c479629f16f,0.6407376831719475
feb4b4f72389,0.34667561554174214
e31ce5941d80,0.43783183016972443
3cdd32c08401,0.6803700208151406
23ea79c7bfc8,0.4966451513779276
f4254b62a1f2,0.5521735190939577
bf38465502f9,0.6761208363369363
3b6f97d523d0,0.4773089438063914
b88e52e227d9,0.6150993612289024
7a3e541a848b,0.4541863599419848
28f455aac957,0.7039325433411011
3b1658a11bba,0.528555727233246
3c753beb2028,0.37930459839868885
613ee66ae471,0.47872189236627866
2dad0d140505,0.5236877176919478
8c3355b7002a,0.5631026415033514
790d476d5702,0.4335907232776493
2555409c16bf,0.5789043672672943
546558d64b43,0.7106770877642837
452e79f160ba,0.538352215889315
d6d2b6ee652a,0.7399688792421865
8df4bfac2464,0.48330895454444933
1fe77046fabe,0.6265641112592449
669b415e9ef4,0.5951364468740844
8a797120abee,0.5223651382393525
8f876875a68a,0.48636146613863573
ceabd16b22e0,0.5401750279204744
3efda8182852,0.51811910208873
61cf5506781a,0.43303079954017526
81b8ed0e98b4,0.506009162507897
32907276ddd9,0.6365240963434362
f5f6ddd340ff,0.3922350322952623
dfd58021765a,0.5004254144931722
40b34ba2511e,0.5158342942909565
67591a03417a,0.5658017993790514
fb687917c761,0.4162334504857599
af9c5ec5e4e5,0.5538429888206207
521ac7484b55,0.14288515552970543
b36fd706d790,0.7150447688894767
c9cd2d9866ce,0.5495148835442611
8323c05904bd,0.5456276525941043
43a35c926c78,0.5111399580913004
1c940fc614c9,0.5437663245060749
263500fcfda6,0.035285570693350934
1304545d7e2a,0.534700964335718
107bdf6182eb,0.6219526222995633
da41addceb27,0.6638017939332636
843d30221505,0.4274519548777521
4b56fe0b09aa,0.45674394582606603
7db138dba9fd,0.7610972238325107
263eb77f0e48,0.4918426297926438
0bb051c383e3,0.42616328020101846
df86bbcc0fb2,0.5251198086807314
17836de7050c,0.5804428196505564
2837a83adac0,0.5111874024191629
226ff636d70c,0.5113549416204287
a73af87729a3,0.5886020341057557
849e8e3062e0,0.5580654082780179
4fbc3cb86fd3,0.5184940188573713
44417a63a6bd,0.47070922855003744
89141de83782,0.6188072155560986
f8c2baeb96f8,0.48600786363224907
c0705e7700c0,0.4700203992743675
937252a39850,0.49727041090231816
8719e0f76f60,0.40361160354182724
bd96b636bd01,0.11001146151721866
77431fa53a56,0.4403797985615567
bb7a6dae3b29,0.5237977940428511
b54b494425cb,0.5251040047279373
ab5d235a801e,0.42721082136624755
0d08e0aa8204,0.5355956356829978
cfdefd1f3a1f,0.5534200651721921
16b27e580628,0.5870146262111833
47b7d0587b1f,0.5104395450688202
3e320a9f1b98,0.40746824497945644
aab985a270b0,0.515013827253639
87ee2501129a,0.10562086513704497
831131eee981,0.631625338327034
13003e3b0f60,0.48391358866935186
e15b15e1906f,0.7235503753851412
373abe6f0430,0.5075357593781697
b153e66c5ffc,0.5733192749186671
040ac61bca53,0.39820155779296046
3aee25eaef32,0.5041646012176053
80aecd4f9b04,0.38300766467058867
bd51e5e37665,0.44303409412963907
ae20f626ea15,0.5646519526885273
40e007ab1ea0,0.4716791418740642
92bf02595387,0.4147281327071916
9c7985d0b666,0.6214904384800953
2720a79843b0,0.5469157135934846
501b3f7820f0,0.49025040345139226
d342de9f064b,0.3793070071921606
8ee327b35e1d,0.6623514199507881
ade10daa0f30,0.4706078078967759
7d3c3f2b45df,0.5642708994710355
10e560f42421,0.4650779575689618
5e81a56a2344,0.49768795335323857
10d304c6bc8b,0.40889029416078115
f284432985c2,0.6306848722239807
b322ab1ce0a5,0.6253328860749825
b14065e36bfc,0.4679000637913334
b6597339d96c,0.3573100561497857
b49a3f5aed50,0.4421842529084854
d763493cf57a,0.6446388267791253
f713a59bd8f6,0.12935529771652654
9c7327a42e34,0.42598604606914275
47af82b56996,0.4438996114385427
39d08bfef6dc,0.4964163073739292
f47d502af320,0.5738371380277028
b7f08d41cead,0.5868368693121191
d6a9dc949120,0.36957842719311657
3f6e0c0e708e,0.4354498559042809
970a93648095,0.5759600089338055
47f27461d285,0.5114271630120082
1bf5d27e7aec,0.515055712343307
2adaca5c86f7,0.7274944148553681
a56730ee871a,0.5490426059706525
ccca3164a6fa,0.63997904413028
03ffce70b0a7,0.6659673051831053
b02ffff5cf73,0.43237975933988815
93005e7b9e05,0.46871007925961666
2fd8a5ca3011,0.45461066228295016
62fd8f1c5198,0.7253338168293424
5245862d4d73,0.43866726714999676
8563a3d8b890,0.535540541284596
32c81fff310b,0.0386129810528126
3ba29fcb8d9e,0.11690024050641185
ce098f5fd093,0.5056845025890322
1095e52dead4,0.5511692147485755
88c753dfb255,0.47790752391107794
4139ee2dabea,0.52497344877873
4cf07e3a972c,0.45325821658631377
6bb77ae7db2f,0.6226427797246933
d4050324be03,0.44938281041436445
7e42cc3527a6,0.5498749092909755
0a6bfbf88432,0.7475242523593048
f78c28b09e9a,0.5751027937491913
3de4e1ae0a3e,0.7010874574962448
31d98120bdb4,0.45024803896168897
50199d38e04c,0.49346717271069346
42423d3795b7,0.7541872611804081
e31ca65dd1c5,0.44770081153653296
6fa875ce4e7f,0.09466900144836399
808715e543a1,0.4887121303493356
bb781bc52d8b,0.5436253473019121
8934e5f4aa17,0.5499522289306759
abd9ba287c4a,0.5113260160849072
13b01a2c389a,0.041404305661162114
3b1454187e85,0.4752992425573556
bf431c906ffa,0.36352760157779473
f47efb770fef,0.4535122845198232
b4d2d8741bcb,0.5859166776157961
9925be6ee8f6,0.6176206251645517
c0022631154b,0.42592770905249466
4ea05b6a563c,0.34903949752849917
4a0ed28fae34,0.6900796595143275
37d63e1b5525,0.6448858149564725
40fa10059d20,0.5357632084853363
6ff803fe2659,0.517560659795665
7ca2b713e434,0.4921866100262127
69a2fe2ba988,0.5638679105203537
a444fae20022,0.6528472106491003
6f7bf975a787,0.5270271482589242
d4765d3ace0a,0.575291178577807
c36908569360,0.5533407384787796
468fdce0344d,0.5295378381862409
b3260029f783,0.5672617139365107
1e84741c4779,0.4774688461077343
6099c81fecd1,0.8762808499784425
81e435adb142,0.039088169486791426
f0a4ae685383,0.5008992394641922
4d59c4f01d27,0.4376865510583957
04ad5944323d,0.5808068907630266
cef5ec37e29f,0.5453055720195179
c35764d20720,0.42936347559939536
3bff70c0869b,0.9133959215544246
c44f04350836,0.5926226779791548
57003f8d545c,0.4885822393437529
a45cafed53ca,0.5568724096239673
804f5e616692,0.5947144019696409
92677dae47bd,0.5016810501555534
4f159c567805,0.5237679096634174
bfa81ecb9702,0.511934535423689
68a4c07502c4,0.5164485795112826
e4222112bfea,0.3927545038971903
a036143142ee,0.5341980752013661
b9dd15c78837,0.3372957609438863
d19fb1d14887,0.9466883977045616
544db4a0ca1a,0.6733152257042713
495a5c2d6b79,0.5059472634993806
d714d84ba8d2,0.7259014074534548
0c4c15816344,0.5212560994343507
3e87a78ee6eb,0.6383061900027867
cb40b549ecbd,0.5542773611318119
f4c54234e997,0.6702038835231696
9acd72cada10,0.5893840176149524
57e74369e980,0.5411134208178231
401673608489,0.4184638382744018
f9b8ca752d04,0.49490784974430363
0ae63c101415,0.5772154005386232
10368557282b,0.6597163743923506
a955a2e45a9e,0.49598387308738645
476d264e9379,0.8463657777548016
a24e0f56461e,0.5582689578289801
11d1ed82460d,0.6075177148160312
b3bb492663f6,0.4829673852687734
e3ab2c45f7f5,0.4541169753354103
e714b71c02b8,0.25211627957652377
0de4e13e14f4,0.5636949664251454
3a49e8d074eb,0.5365879989295583
6911d4fd96ad,0.42958996502269386
8b8fe84146ae,0.49437358102243156
498627a0ed39,0.4202134748521136
5ab404462597,0.6846675970118131
471be4ee70bb,0.5411680758848756
827a7de22f5f,0.5579542443055276
2a89de0b33e3,0.5990446859898383
bd7f1ddbef0e,0.5515908375978655
5747c0d7350e,0.5017353161388528
faaf1398d62b,0.6368738222543182
c45ba2cfbdc9,0.4501365495169029
e8dea541a189,0.5314426916831941
9294818b41a7,0.5414382960847857
ee94fc195a32,0.41293482967097317
5e3e69356996,0.2648210877890886
8529e3231d79,0.35844521159138604
595b1ae0f7c0,0.47837367003276476
1c492279f579,0.6572585888586213
ee2f8372642c,0.635437011400382
9e6747671837,0.04525325212757781
bdb2dce5707a,0.11601527113218774
e1963f175cf7,0.6018760587673969
bfdf0667027e,0.5769513082431823
899afa55e4fa,0.6743054148796004
14c6d1ecb998,0.7279234909216444
f87e3f74ff29,0.7019127966489958
e3f4b7d39cda,0.6294889849534587
e3ae8b928215,0.5090543600781129
53deb2f98d1a,0.543553749845088
34dbe138a5a1,0.44351336765857213
fc16e758bab1,0.48473054256824605
0899d4ce0461,0.4823779304375315
cf8715e004fb,0.434272140912089
2ed239ea4376,0.3745676293838804
c095c934e799,0.4789151434066364
5e1b7018b265,0.5110816912740188
3ab287184c20,0.657492670370447
fc0bd884125e,0.5405691438642385
84ba37b0e5ff,0.5668240072573901
b92f3222a962,0.44385181659960415
76b77ba89685,0.4024327707586861
304cfc0b63cd,0.5183941362844919
edd6d130c5cb,0.5528400342573933
ec5f77519219,0.4252647070269728
ea7064394eea,0.6988670102486805
ec7bbefd9cd1,0.6695251280932613
ba19f796f39c,0.5400118094243189
8b93ec3715fb,0.4833382888636691
04e569e57752,0.5705596615915935
69e905537998,0.20723227575507513
35544771a2c7,0.5077208639734664
af65aa1a596f,0.5167780805108154
55bc4aa1b1e3,0.5026317961354111
36815f09a46e,0.4858420467405672
a89c0e29920a,0.45581709524370084
0261c1eeadd4,0.47541303061104534
c1b24e93a945,0.5683067875818947
94ef88fcd9d1,0.9433247761420286
dc7573fa1e20,0.3861015698508071
141cf9566045,0.5639701520658161
f7f3e29b8165,0.7296270818102266
721dbf9b2304,0.5851829644326517
0c71606e510c,0.575895914184582
ddb1a94770dd,0.5935665763819374
be61d4a3cde0,0.032741230784045
a54b437614d4,0.36862380066505546
7d3c19676e62,0.43796948448916667
46b8b22f9690,0.3818138922232168
b3f12fe663d7,0.5188136967971613
8fa775c12145,0.695489132202552
1cc101f3746e,0.701656775817884
e676bd02676e,0.3981439838287954
4d19a55c9552,0.5113375947908014
b297ba2ba1e7,0.04066487497709843
73d81a438fee,0.6684556513299099
cfa5d74cf772,0.1265840097015773
387875dc38bd,0.4948563610785344
377bd9b514bb,0.47876883153505
378ab4b86262,0.5278499104998082
d9ff4f978b24,0.03320694262979262
2480d6449f8d,0.44402571378178446
cddc2f8f973c,0.48861631753319007
800542f71b89,0.4315906867173644
adc2f3978052,0.49015721919860517
6609c7772453,0.1579133991700129
84d7ca847abc,0.48635448899401884
eea173447972,0.5714255320091393
a5abef0f5725,0.6071257855412501
8b06e084849e,0.5133947876193073
bfb5796182ba,0.47230149657187825
35f04c63331e,0.4638984205102497
553d89600f7f,0.5542975780022633
d849181f3695,0.4855378388255068
4df784c9c4b8,0.4023543037456591
503e6ac90bb9,0.43548217279561036
1ee7ca3fcba5,0.5807596205281939
d896f459aa04,0.060974506022385744
7e2f6cc2b211,0.8339175499635508
7ea27fc0cb0b,0.6143143417656199
20fbd9e3d3e6,0.5797519582391945
3e2a605c4f8a,0.4737538176652217
3bcee0659234,0.5329503578570476
e2fd5930f03c,0.6330973311351424
0bce0f5b0dce,0.25407773761183
0e6b20551ba1,0.5745658127568986
347380346e54,0.5369694735991505
9e55d4e0bb9b,0.42636202869436163
643791fcce78,0.5809837222910682
f26443577ac9,0.5950369991569483
ef9ad25b50af,0.5371859621521224
f7312bc54d11,0.49693524190150107
da3141d1c327,0.4269998832773958
2b70edea9701,0.4800990231175048
c6e839f06157,0.4756312775135828
02d3804b0ff9,0.5880568471479419
6cdb1b75ab27,0.41660880631267955
3b0c1ac14327,0.527454254741673
624af7448765,0.7426680684478663
5f5e977551ae,0.49415815506658556
6cd042422530,0.47779202534106213
0eead5152e10,0.024704555407139332
60dbfaf8ba1e,0.5192773407620603
f69812552073,0.03167708942233995
038ae4d45a83,0.5267370803022946
21a0c9b02f29,0.6640267387271402
58d455f758e5,0.4476227925144728
937300b0942e,0.4893290606116169
b140af11a704,0.7027278622575049
3edcd61f72e4,0.5883793775972714
bbaa4e49b4cf,0.5375949021576606
360eb21bf538,0.5481139214907946
27c0983b5b87,0.48167955926859773
9945af0760d0,0.46172970106585176
447392da21e4,0.5580879756003517
056ef7494330,0.5170004436797426
df8fdf81ea0c,0.08909285771291973
e98c8cbff478,0.6145623468892442
36dc4f83798b,0.6063795588059868
d4dc47dd71fe,0.5893258162866447
4cac2d21d39c,0.48171130305404697
0732ba6ca368,0.49860149566032785
3b4fe3a7e90f,0.4621534815188966
4aa22b4b8baa,0.5204696972456578
8a0dd3433bee,0.48508256563739566
64f09dfa8830,0.5027227754518734
d781e6a9bd2e,0.5221681800268557
a77c5f91c75b,0.5299590210615557
150178a833d4,0.5267357326641782
7a3439963176,0.6449576719354186
0986409cafa1,0.6621709907791762
8e92ec3d27ce,0.4912198132731657
099d87cb1867,0.6298108865287876
89583322c002,0.744404422834409
ae728dacc704,0.36359279451519644
4e5f09890ab8,0.7485311242064543
e74cd0b3ecfa,0.3768320545703415
43299dfab62f,0.5738369008784496
e181f0287082,0.5012517644619106
32c3412b4443,0.6625946841369683
087a4e859479,0.4653001479270124
bc5857e4ea91,0.4803628057267324
5032e3594ee0,0.7415330439052211
2b29d50bb797,0.7714222530678706
43e2f8f26e5f,0.6488224562833613
06242ef56d9f,0.3915415294456144
fc48d81ad1d6,0.4346129667326542
965abb36c47e,0.4960893481935558
8314344516f1,0.7649440417779457
81010ce8f406,0.4737272173301457
95ff98f8b4db,0.5426237917804292
da45d25c3856,0.5447420454098542
8242f442f813,0.45340688591539624
00cedaacdcd9,0.5050224316757718
e8a1b1f7663c,0.11223086446004199
d3087c8e3b2e,0.43350531348379273
ac21005d1ef4,0.4010438449995616
b656e87efba2,0.5740269562121788
1ada5279b001,0.5982552082550339
e2d6c5679ada,0.5491066771491375
27bcb4017eb9,0.4988534150522982
90be08611a46,0.6570109024215927
fd8afa35e0fe,0.48479895832312103
ebac703e4f74,0.42810233267206776
3f2300af4f70,0.530097319710496
d92157d17cf3,0.7316583087500711
bc3ea3fec101,0.41212045911082607
e240c4fe1b93,0.5580213587119937
257ba48380f4,0.4489078398841498
9b0d76f7fe2a,0.513001251972118
7ac7e818dc76,0.4534969509366283
f577317ed2c8,0.5403009863818853
00974a0ee890,0.36072237023231657
00f90eaba5ce,0.4645148614861769
63e554a5719b,0.5547618124041811
43fa55730277,0.24355027490859524
2624729117cc,0.5081708814445445
457631b57437,0.580853648941678
7af59a5f199e,0.4448564860123064
ce4b5d807c10,0.08149998724651285
22f6985f9df4,0.508026334094875
abdb5330d711,0.3925806634714205
dd634a7bab87,0.5181602759943951
5d347aa972dd,0.5162200138132471
c4432bc32c10,0.5181777218547696
8ae06a23f95c,0.697961734039594
5b6416bed960,0.5956617495346147
86e5e471554a,0.4180464971538733
2887bba5d3ac,0.5784461506909049
173b879ef440,0.46422123091784556
a7120777ad8c,0.5244635013083915
e1eff076165b,0.4957838357626793
3e85a040b686,0.4930168920933042
0d0ce254467c,0.5501797984970546
40e8207f59da,0.5075942906054746
9ed6af1be6bb,0.6382565792629725
4eaf21faaef7,0.5118028479029814
49d109af2d78,0.8217666055584656
829165dae028,0.5921586402152157
e6285d63fe28,0.42566056170540867
9bbd7959a823,0.5562601467192844
cc4709a93da3,0.6046260388887891
f9dd652aaaa5,0.6481130880637928
d9e125b6df25,0.45115235310493357
e6bbdc6e9d42,0.6646965530892047
5e59f11b51a9,0.5264914205576383
20d302f9a58c,0.5610473587870367
08460599cc05,0.5274089013468061
eb6d4438ee86,0.5125605271090756
a42dd9fc5d28,0.5345045374798991
66434f705335,0.5038785810444583
c611c016ed3a,0.5183043051661275
531938974e70,0.5048190920750144
46da71e00902,0.5017502256747676
898c05555ee9,0.5353983247881674
d52786a7d8e9,0.39728532630249985
a78edaf70c67,0.4489403794667302
6ab38a3b6858,0.4239058365814989
c6e004bb8a8d,0.48788159319823005
afa4a821a06f,0.8671229566217726
1a456aac3abb,0.36229170013508033
7f6f0eebe511,0.5251134855627022
7fec72a52e21,0.39774748326940035
0db1144e62f8,0.09181618383793862
db177ab08b62,0.5492201266416618
1b86c586f6bc,0.6068602636596963
939a5cfd2e10,0.4542904855917859
ce545a6f9aca,0.5142581084427015
d2d7f31c1b64,0.543345629586238
75fcdb07f547,0.5590554846819377
ddbbd794b601,0.10738816849199598
44f645972b2c,0.3673397704206702
37e4e86718ec,0.4796965357004273
83101476dff2,0.6497609278788526
1e54b72e3255,0.5462724329795682
a9f16bdc30fa,0.46531844474819406
9fcc661b5161,0.4046513669245928
dcf2cd5eb403,0.4165788353395887
e417cd803e6b,0.4413603915082924
488eafdc3248,0.5321945354519444
eccb2ee36db6,0.553411562312888
03dffa50a94e,0.27914381952061457
4e8172f3f76b,0.5271788450689023
939a6580445b,0.3633670551066506
18905963413d,0.529049435810226
5d5c84f728ea,0.43867556148234815
799e63836872,0.4284398029615325
59dc3892ed9d,0.561934945535076
351bd263f8ae,0.4571327504627705
f37d0283b1d8,0.6247270375912508
ef145962fd35,0.5921931152205295
8548c0248a2d,0.3331794941913725
237ca11f4c6e,0.5802223456960706
3285ea2aad2f,0.522239803210223
8de4a2bffd64,0.7289700183078939
4812da20da57,0.5781188625302635
8ab104640d8a,0.5415240269072705
98f21144ed9d,0.5950193865863814
4d39b207100c,0.583170383522991
0f7b465f91d2,0.498900701735837
6b8e4328ae98,0.5028382863716603
ef4750cea3a6,0.34988138367731797
2cbf93b6baa2,0.6105571396923528
45ed2b141ca7,0.5638761159106307
c8f9b9aec5c8,0.4599210349591628
f2181ff9ccd1,0.5616822348692558
b290dd5e678b,0.5059288886514837
cb5f4def667e,0.5058437409346649
c8ef85b68492,0.555708014587024
985f38876e56,0.11833981274765885
a80ea8e3398a,0.7248603841584604
c92c2189fb3b,0.44386041469250925
b7d3421a2a58,0.6161148568807427
291638cbd917,0.7272590638591272
608931ea494d,0.5376390269585755
1a205896605a,0.5402222468375035
0ef51a6b42fc,0.47045717395907016
b14c8f606e60,0.8350882989452503
1175ef7b2f27,0.5565289675263512
0f2b34030f48,0.5384108697907275
439ce9ac4bfd,0.5393897183410263
bc8bfbd05483,0.5667408659200112
7c7bec8ccccc,0.3644043915893703
7bac2f5d354c,0.5877813891308986
ce016db0001d,0.5300879443054616
fb7627ded648,0.5304588262039202
1cc803df441d,0.5217061836924843
d2dac9867e6a,0.358288441384499
58be88ae5a80,0.5289303654211116
